Topic,Count,Name,Representation,Representative_Docs,label_manual
951,25,951_thx_isu_dutingkatkan_trimasih,"['thx', 'isu', 'dutingkatkan', 'trimasih', 'suwun', 'konsistensinya', 'selebihnya', 'terhadap', 'hidup', 'masyarakat']","['bagus terimakasih', 'baik bagus terimakasih', 'bagus terimakasih']",Thx Isu Dutingkatkan
952,60,952_putih_layar_penyebabnya_poco,"['putih', 'layar', 'penyebabnya', 'poco', 'pengecualian', 'terhenti', 'x3', 'pengoperasian', 'penjelasan', 'warna']","['sekarang kenapa tidak bisa di buka katanya apl ini memilikia bug tolong dong saya tisak mengerti', 'saya baru saja mendownload aplikasi ini tapi tidak bisa di buka dan ada notifikasi pengecualian waktu pengoperasian jmo mengalami macet itu bagaimana ya', 'berguna banget aplikasi ini tolong aplikasi jmo saya tidak bisa di buka cuma warna putih saja tolong di perbaiki tidak bisa cek sàldo dll']",Putih Layar Penyebabnya
953,17,953_terputus_jelas_tegas_lucu,"['terputus', 'jelas', 'tegas', 'lucu', 'bobrok', 'signal', 'koneksi', 'namanya', 'doang', 'pengin']","['jelas cepat', 'jelas keterangan nya', 'tidak jelas terputus saja']",Terputus Jelas Tegas
954,44,954_praktis_ketentuannya_menggukan_menggurangi,"['praktis', 'ketentuannya', 'menggukan', 'menggurangi', 'flexible', 'mempelajari', 'sepanjang', 'sebaiknya', 'cerdas', 'bawa']","['mudah dan praktis', 'mudah dan praktis', 'praktis dan mudah']",Praktis Ketentuannya Menggukan
955,13,955_semakin_brharap_kdpan_unggulan,"['semakin', 'brharap', 'kdpan', 'unggulan', 'bagusa', 'membaik', 'depan', 'lanjutkan', 'okee', 'makin']","['semakin mudah jmo okee', 'jmo makin bagus untuk tahun kdpan', 'saya brharap jmo semakin amanah']",Semakin Brharap Kdpan
956,32,956_responsif_berkelas_offline_internasional,"['responsif', 'berkelas', 'offline', 'internasional', 'kemiskinan', 'crpat', 'memperudah', 'kuliah', 'teriakasih', 'kebutuhannya']","['responsif', 'responsif', 'responsif']",Responsif Berkelas Offline
957,12,957_good___,"['good', '', '', '', '', '', '', '', '', '']","['good', 'good', 'good']",Good  
958,28,958_ter_perkembangan_tan_kedipan,"['ter', 'perkembangan', 'tan', 'kedipan', 'visa', 'terupdate', 'info', 'kepersertaan', 'mata', 'senantiasa']","['mantab bisa update mengecek info', 'mantab selalu update perkembangan saldo', 'keren update tan terbaru']",Ter Perkembangan Tan
959,96,959_bermanfaat_jelasnya_proporsional_sekeluarga,"['bermanfaat', 'jelasnya', 'proporsional', 'sekeluarga', 'menurut', 'sangatlah', 'sangat', 'kami', 'penting', 'bagi']","['sangat bermanfaat', 'sangat bermanfaat', 'sangat bermanfaat']",Bermanfaat Jelasnya Proporsional
960,19,960_bro_bang_gan_kang,"['bro', 'bang', 'gan', 'kang', 'heror', 'solnay', 'vitur2', 'istal', 'lengkapi', 'om']","['mantap gan', 'mantap gan', 'mantap gan']",Bro Bang Gan
961,28,961_respon_2jam_cepot_anjurkan,"['respon', '2jam', 'cepot', 'anjurkan', 'kemari', 'lainx', 'kal', 'cepatnya', 'invalid', 'kesana']","['respon bagus', 'respon bagus', 'respon aplikasi bagus']",Respon 2Jam Cepot
