reviewId,content,topic_id,topic_name,main_topic_prob,alt_topic_1,alt_topic_1_name,alt_topic_1_prob,alt_topic_2,alt_topic_2_name,alt_topic_2_prob
16257386-dad1-485b-835a-17a932cc638f,Deket rumah tapi ongkir mahal,8,Ongkir Gratis Ongkirnya,0.7394615411758423,30,Beda Merah Sebelah,0.6734230518341064,71,Terjangkau Murah Tebus,0.6670018434524536
6eef11b1-806d-4db7-9b9e-3227dc92d2df,"Aplikasi ini harus di upgrade lagi, masih lambat dan lama, perlu versi terbaru agar bisa seperti alfagift",20,Sinyal Buka Berat,0.7873086929321289,50,Pembaruan Nanti Bintang,0.8224536180496216,0,Tebus Murah Murahnya,0.7954985499382019
6e1b0334-20d5-443d-adaf-e1e3208575f2,Kenapa aplikasi ini sangat lemot sekali,20,Sinyal Buka Berat,0.7448632717132568,92,Kenapa Dellivery Bufering,0.7710539102554321,39,Sat Set Mendingan,0.7588054537773132
31718510-0ba7-4462-bf9f-980ce4df13ec,kenapa untuk update-an sekarang terjadi sistem error pada saat pembayaran Jargas Depok? padahal sangat membantu,48,Akulaku Indodana Pembayaran,0.8393096923828125,91,Login Knapa Dimasuki,0.8206290602684021,21,Menggunakan Menambahkan Menu,0.8066679239273071
091890c9-052e-4629-bcb4-0a0f4c3d2491,Ini Indomaret kenapa saya minta struk pembayaran saya hilang minta cetak ulang padahal baru seminggu tp bilang nya gx bisa padahal kan batas nya bisa 30 hari padahal saya butuh banget itu struk pembayaran nya,84,Saldo Telp Refund,0.857004702091217,22,Kenapa Pembayaran Bisa,0.8096673488616943,93,Punyaku Hp Notif,0.7873473167419434
caf05666-82d7-4fe6-97bd-92ee9bf2198e,Pengiriman lama poooool... beda sama si merah... aplikasi lemot. Ngajuin komplain gak ada jawaban... uninstal dulu lah bye 👋,30,Beda Merah Sebelah,0.8292833566665649,10,Sms Lewat Whatsapp,0.8222607374191284,28,Respon Komplain Hubungi,0.8107613325119019
243a4ad0-9894-4289-9956-1998c00d1b94,"Aplikasi sya ada kupon yang nyangkut dan tidak bisa di hapus bikin saya gak bisa belanja,. Tingkatin lagi aplikasinya,. Gimna caranya blanja klo ada ikupon yg nyangkut tpi tidak bisa di hapus",31,Dibuka Buka Bisa,0.8315005302429199,62,Roko Harus Hp,0.8167014718055725,67,Dengan Semakin Bila,0.7992947101593018
ed91cd01-7d94-48ff-b308-0643f6246047,kecewa harga ditoko lebih mahal Sama di aplikasi berbeda dan lemot aplikasinya,13,Harga Berbeda Kecewa,0.8587628602981567,30,Beda Merah Sebelah,0.7989236116409302,87,Pelayanannya Promo Harga,0.7860392332077026
5409ef26-aa9f-42d3-b374-caf81ef55fe9,"tolong diperbaiki, ngelag dan lemot parah",2,Perbaiki Tolong Diperbaiki,0.7947819232940674,15,Lambat Banget Server,0.7653055191040039,49,Diperbaiki Diupdate Tolong,0.7470762729644775
959dea2b-d538-4829-bebd-d86717654c4b,Lalot bgt aplikasinya,95,Lelet Makin Lemooottt,0.8428966999053955,14,Delay Parah Lambat,0.7860050201416016,58,Mantap Ptaktis Mantul,0.717274010181427
ec15ceac-06c6-4fb1-bcc3-742bb592f1ad,Aplikasinya sangat lamaa saat melakukan pesanan dan mencari produk,53,Keranjang Muncul Super,0.7903361320495605,54,Terlalu Berat Al,0.700556755065918,7,Lengkap Barang Kadang,0.6910628080368042
7b6d624d-fde2-419d-bd4a-08574b137512,Lemot bgt aplikasinya padahal jaringan yg dipakai 5g,15,Lambat Banget Server,0.8290619850158691,39,Sat Set Mendingan,0.8329499959945679,20,Sinyal Buka Berat,0.7984278202056885
3517ea5f-0f2d-4392-987c-4b387695d3f4,"lemot bangeeett. Pdhl sering aku pakai loh. Internet lancar. Buka klikindomaret aja yang lemot bngat. YaAllah padahal butuh bgt beli barang cepet. Kirain perlu diupdate, eh ternyata ga ada update an. Perbaiki lagi yaa. Biar nyamam sentosa",57,Biar Mohon² Banget,0.8662979602813721,20,Sinyal Buka Berat,0.8425419330596924,22,Kenapa Pembayaran Bisa,0.8185619115829468
df9d74c5-d80e-4195-b578-a43c3d0d99c5,"Belanja diklik indomaret dan langsung ke toko beda harganya, tdk sperti toko sebelah",13,Harga Berbeda Kecewa,0.8480104207992554,8,Ongkir Gratis Ongkirnya,0.7646527290344238,80,Alfa Perkodean Cod,0.7369325757026672
bb695de9-4af2-4188-b508-fb533dc46162,lemot bgt apk nya,15,Lambat Banget Server,0.9100987315177917,39,Sat Set Mendingan,0.8788282871246338,14,Delay Parah Lambat,0.8472938537597656
2d2496bd-a2bd-4a0b-8e04-96907ff764c6,Tolong dong aplikasinya di perbaiki lagi. Percuma ada pilihan tebus murah tapi pas di klik malah ilang2an. Padahal kan lumayan,89,Typo Nih Opsiya,0.8604738712310791,31,Dibuka Buka Bisa,0.857612133026123,49,Diperbaiki Diupdate Tolong,0.8540640473365784
a3385651-790a-4baf-9461-1f74dbefdb38,"Bang developer, intinya aplikasinya perlu diupgrade lagi kayaknya banyak code yg ngak perlu yg bikin aplikasi lemmoot parah. Tadi aku coba buat akun aja 30mntian dan itu sangat stress usernya, alhasil klo dibiarin terus ya siap2 makin nurun usernya",83,Login Masuk Akun,0.8024194240570068,76,Update Makin Suruh,0.8311057090759277,50,Pembaruan Nanti Bintang,0.8183006048202515
f9dba638-0512-4380-a4a5-db90b362c930,Agak lemot ya dibanding apl Alf*gi** yg satset,4,Lambat Agak Cepat,0.5478323698043823,15,Lambat Banget Server,0.7594583034515381,39,Sat Set Mendingan,0.7517939805984497
